sample_id,price,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,log_total_quantity,log_weight,log_volume,brand_frequency,brand_tier,is_popular_brand,brand_name_length,brand_in_title,category_size,is_large_category,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,brand_tier_quantity,weight_brand_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,premium_score,value_score,is_travel_size,is_family_size,is_multipack,is_standard_size,special_char_count,has_parentheses,has_ampersand,title_complexity,numeric_density,category_in_title
87589,7.95,1,191,35,23,4,1,0.14659685863874344,2,1,0,6.78,1,0.0,0,1,1,0.6931471805599453,2.0515563381903004,0.0,231,3,1,5,1,32142,1,54,0.1130498703911479,0,2.0794415416798357,6.154669014570901,1,1,0,0,4,0,0,0,0,1,4,0,0,35.0,0.010416666666666666,0
21138,36.06,1,69,13,22,4,1,0.14492753623188406,3,2,1,4.0,1,0.0,0,3,2,1.0986122886681098,1.6094379124341003,0.0,85,2,0,5,1,17196,1,76,0.20969836653313578,2,2.1972245773362196,3.2188758248682006,0,0,0,0,2,1,0,0,1,1,5,1,0,6.5,0.04285714285714286,0
270608,3.99,1,56,10,0,0,0,0.16071428571428573,2,1,0,3.0,1,0.0,0,2,1,0.6931471805599453,1.3862943611198906,0.0,3,1,0,3,1,3281,0,1,0.11703645573232502,0,0.6931471805599453,1.3862943611198906,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.03508771929824561,0
216846,3.705,1,91,15,0,0,0,0.13186813186813187,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,8,1,0,5,1,17196,1,4,0.10484918326656789,0,0.6931471805599453,0.0,1,1,0,0,2,0,0,0,0,1,3,0,1,15.0,0.0,0
268427,11.5,1,83,17,0,0,0,0.1686746987951807,2,4,1,0.0,0,21.0,1,2,4,1.6094379124341003,0.0,3.091042453358316,179,3,1,3,1,32142,1,102,0.4521994815645916,3,4.828313737302301,0.0,0,0,0,0,3,1,0,0,1,1,2,1,0,5.666666666666667,0.023809523809523808,0
81935,7.22,1,16,3,0,0,0,0.1875,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,8,1,0,4,1,3960,0,8,0.13869916990648312,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.0,0
128965,15.99,1,60,9,0,0,0,0.21666666666666667,1,1,0,10.0,1,0.0,0,1,1,0.6931471805599453,2.3978952727983707,0.0,5,1,0,5,1,32142,1,5,0.1130498703911479,0,0.6931471805599453,2.3978952727983707,0,0,0,0,1,0,0,0,0,1,1,0,0,3.0,0.01639344262295082,0
3761,69.19,1,52,11,0,0,0,0.11538461538461539,2,1,0,25.0,1,0.0,0,2,1,0.6931471805599453,3.258096538021482,0.0,150,3,1,1,1,10480,0,112,0.06666793895557803,0,2.0794415416798357,9.774289614064447,0,0,0,0,3,0,0,0,0,1,2,0,0,5.5,0.03773584905660377,0
285992,17.28,1,44,8,0,0,0,0.11363636363636363,1,1,0,14.0,1,0.0,0,1,1,0.6931471805599453,2.70805020110221,0.0,30,1,0,6,1,32142,1,22,0.1130498703911479,0,0.6931471805599453,2.70805020110221,1,1,0,0,2,0,0,0,0,1,0,0,0,2.6666666666666665,0.022222222222222223,0
54422,21.76,1,48,8,23,5,1,0.14583333333333334,1,1,0,16.0,1,0.0,0,1,1,0.6931471805599453,2.833213344056216,0.0,182,3,1,6,1,32142,1,93,0.1130498703911479,0,2.0794415416798357,8.49964003216865,0,0,0,0,3,0,0,0,0,1,0,0,0,4.0,0.02040816326530612,0
88903,23.99,1,73,11,23,4,1,0.1095890410958904,3,1,0,3.0,1,3.0,1,3,1,0.6931471805599453,1.3862943611198906,1.3862943611198906,174,3,1,8,1,17196,1,23,0.10484918326656789,0,2.0794415416798357,4.1588830833596715,0,0,0,0,3,0,0,0,1,1,1,0,0,11.0,0.04054054054054054,0
156910,116.23,1,72,12,23,4,1,0.08333333333333333,2,1,0,10.0,1,0.0,0,2,1,0.6931471805599453,2.3978952727983707,0.0,2,1,0,12,1,32142,1,2,0.1130498703911479,0,0.6931471805599453,2.3978952727983707,0,0,0,0,1,0,0,1,0,0,2,0,0,6.0,0.0273972602739726,0
81643,3.87,1,69,11,23,4,1,0.2318840579710145,3,6,1,12.5,1,0.0,0,2,6,1.9459101490553132,2.6026896854443837,0.0,138,3,1,4,1,10480,0,7,0.4000076337334682,3,5.8377304471659395,7.808069056333151,0,0,0,0,3,1,0,0,1,1,5,1,0,11.0,0.04285714285714286,1
19579,36.06,1,68,12,22,4,1,0.1323529411764706,3,2,1,4.0,1,0.0,0,3,2,1.0986122886681098,1.6094379124341003,0.0,4,1,0,12,1,17196,1,4,0.20969836653313578,1,1.0986122886681098,1.6094379124341003,0,0,0,0,1,1,0,0,1,1,5,1,0,6.0,0.043478260869565216,0
123835,7.94,1,68,13,23,4,1,0.1323529411764706,2,3,1,32.0,1,0.0,0,2,3,1.3862943611198906,3.4965075614664802,0.0,289,3,1,3,1,3535,0,75,0.5700387013545475,3,4.1588830833596715,10.489522684399441,1,1,0,0,4,1,0,0,1,1,2,1,0,6.5,0.028985507246376812,0
207257,49.99,1,181,32,24,4,1,0.143646408839779,6,6,1,20.0,1,0.0,0,5,6,1.9459101490553132,3.044522437723423,0.0,113,2,0,5,1,3281,0,26,0.7022187343939501,2,3.8918202981106265,6.089044875446846,0,0,0,0,2,1,0,0,1,1,9,1,1,4.0,0.03296703296703297,0
297558,8.97,1,51,10,0,0,0,0.17647058823529413,3,1,0,0.0,0,0.0,0,3,1,0.6931471805599453,0.0,0.0,1,1,0,7,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.0,0.057692307692307696,0
252173,4.39,1,76,13,0,0,0,0.13157894736842105,2,1,0,6.0,1,0.0,0,2,1,0.6931471805599453,1.9459101490553132,0.0,38,1,0,5,1,3281,0,3,0.11703645573232502,0,0.6931471805599453,1.9459101490553132,0,0,0,0,1,0,0,0,0,1,0,0,0,2.1666666666666665,0.025974025974025976,0
99619,72.99,1,39,8,23,4,1,0.1282051282051282,1,1,0,10.0,1,10.0,1,1,1,0.6931471805599453,2.3978952727983707,2.3978952727983707,93,2,0,5,1,32142,1,61,0.1130498703911479,0,1.3862943611198906,4.795790545596741,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,0.025,0
120369,26.47,1,174,29,23,5,1,0.14367816091954022,4,1,0,0.0,0,68.0,1,3,1,0.6931471805599453,0.0,4.23410650459726,16,1,0,4,1,32142,1,3,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.625,0.022857142857142857,0
264462,1.99,1,138,26,0,0,0,0.15217391304347827,3,20,1,16.0,1,0.0,0,3,20,3.044522437723423,2.833213344056216,0.0,101,2,0,7,1,3535,0,63,3.8002580090303164,2,6.089044875446846,5.666426688112432,0,0,0,0,2,1,0,0,1,1,5,1,0,13.0,0.02158273381294964,1
10472,3.495,1,184,30,0,0,0,0.11413043478260869,5,12,1,3.5,1,0.0,0,4,12,2.5649493574615367,1.5040773967762742,0.0,61,2,0,5,1,32142,1,24,1.3565984446937749,2,5.1298987149230735,3.0081547935525483,2,1,0,0,4,1,0,0,1,1,3,1,0,4.285714285714286,0.02702702702702703,0
199857,10.22,1,52,9,0,0,0,0.09615384615384616,3,1,0,2.4,1,2.4,1,2,1,0.6931471805599453,1.2237754316221157,1.2237754316221157,167,3,1,6,1,32142,1,143,0.1130498703911479,0,2.0794415416798357,3.671326294866347,1,1,0,0,4,0,0,0,0,1,1,0,1,4.5,0.05660377358490566,0
275018,9.17,1,73,15,22,5,1,0.0821917808219178,5,1,0,0.0,0,125.0,1,4,1,0.6931471805599453,0.0,4.836281906951478,182,3,1,6,1,17196,1,34,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,4,1,0,7.5,0.06756756756756757,0
267861,19.9,1,184,27,0,0,0,0.125,3,200,1,0.0,0,0.0,0,3,200,5.303304908059076,0.0,0.0,6,1,0,4,1,17196,1,4,20.96983665331358,1,5.303304908059076,0.0,0,0,1,0,1,2,0,0,1,1,6,1,1,3.857142857142857,0.016216216216216217,0
84737,11.91,1,158,23,0,0,0,0.13924050632911392,2,1,0,5.0,1,0.0,0,2,1,0.6931471805599453,1.791759469228055,0.0,85,2,0,7,1,32142,1,81,0.1130498703911479,0,1.3862943611198906,3.58351893845611,0,0,0,0,2,0,0,0,1,1,4,1,0,5.75,0.012578616352201259,0
128724,22.95,1,141,23,0,0,0,0.14893617021276595,3,12,1,16.0,1,0.0,0,3,12,2.5649493574615367,2.833213344056216,0.0,27,1,0,5,1,3281,0,13,1.4044374687879002,1,2.5649493574615367,2.833213344056216,0,0,0,0,1,1,0,0,1,1,4,1,1,3.2857142857142856,0.02112676056338028,0
85287,9.99,1,69,10,0,0,0,0.14492753623188406,1,1,0,2.0,1,0.0,0,1,1,0.6931471805599453,1.0986122886681098,0.0,58,2,0,9,1,32142,1,40,0.1130498703911479,0,1.3862943611198906,2.1972245773362196,0,0,0,0,2,0,0,0,0,1,0,0,0,3.3333333333333335,0.014285714285714285,0
197555,18.96,1,83,11,23,4,1,0.0963855421686747,2,2,1,0.0,0,0.0,0,2,2,1.0986122886681098,0.0,0.0,32,1,0,9,1,32142,1,2,0.2260997407822958,1,1.0986122886681098,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,11.0,0.023809523809523808,0
275552,3.415,1,33,7,23,4,1,0.18181818181818182,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,14,1,0,4,1,17196,1,14,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.029411764705882353,0
100211,19.99,1,200,30,23,4,1,0.1,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,3,1,0,7,1,3281,0,1,0.11703645573232502,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,4,0,0,30.0,0.0,1
225839,16.95,1,58,9,25,4,1,0.10344827586206896,3,1,0,250.0,1,0.0,0,2,1,0.6931471805599453,5.5254529391317835,0.0,2,1,0,5,1,3960,0,1,0.13869916990648312,0,0.6931471805599453,5.5254529391317835,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,0.05084745762711865,0
183757,1.84,1,80,10,23,4,1,0.1375,3,1,0,3.5,1,0.0,0,2,1,0.6931471805599453,1.5040773967762742,0.0,124,3,1,7,0,10480,0,16,0.06666793895557803,0,2.0794415416798357,4.512232190328822,0,0,0,0,3,0,0,0,0,1,2,0,0,2.5,0.037037037037037035,0
78538,83.99,1,82,14,23,5,1,0.12195121951219512,3,1,0,3.53,1,0.0,0,2,1,0.6931471805599453,1.5107219394949425,0.0,46,2,0,4,1,17196,1,38,0.10484918326656789,0,1.3862943611198906,3.021443878989885,1,1,0,0,3,0,0,0,0,1,0,0,0,2.8,0.03614457831325301,0
233073,70.32,1,62,10,0,0,0,0.12903225806451613,2,12,1,8.0,1,0.0,0,2,12,2.5649493574615367,2.1972245773362196,0.0,1,1,0,6,1,10480,0,1,0.8000152674669364,1,2.5649493574615367,2.1972245773362196,0,0,0,0,1,1,0,0,1,1,2,1,0,5.0,0.031746031746031744,0
63850,13.49,1,194,29,24,4,1,0.20103092783505155,1,100,1,0.0,0,0.0,0,1,100,4.61512051684126,0.0,0.0,8,1,0,8,1,17196,1,7,10.48491832665679,1,4.61512051684126,0.0,1,1,0,0,2,1,0,0,1,1,6,1,1,4.833333333333333,0.005128205128205128,0
290013,6.49,1,197,31,0,0,0,0.15736040609137056,2,6,1,12.0,1,0.0,0,2,6,1.9459101490553132,2.5649493574615367,0.0,44,2,0,10,1,3281,0,5,0.7022187343939501,2,3.8918202981106265,5.1298987149230735,0,0,0,0,2,1,0,0,1,1,4,0,1,3.4444444444444446,0.010101010101010102,0
119953,9.4,1,86,16,0,0,0,0.11627906976744186,3,1,0,26.0,1,0.0,0,3,1,0.6931471805599453,3.295836866004329,0.0,168,3,1,6,1,3535,0,111,0.1900129004515158,0,2.0794415416798357,9.887510598012987,0,0,0,0,3,0,0,0,0,1,4,1,1,8.0,0.034482758620689655,1
97731,14.99,1,176,29,23,4,1,0.17613636363636365,1,30,1,0.0,0,0.0,0,1,30,3.4339872044851463,0.0,0.0,35,1,0,6,1,17196,1,32,3.1454754979970367,1,3.4339872044851463,0.0,0,0,0,0,1,1,0,0,1,1,3,1,1,7.25,0.005649717514124294,0
104786,22.99,1,48,8,22,4,1,0.14583333333333334,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,20,1,0,5,1,3281,0,17,0.11703645573232502,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,8.0,0.0,0
55853,23.99,1,29,5,23,5,1,0.1724137931034483,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,1,1,0,5,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.0,0
41317,7.59,1,37,6,0,0,0,0.16216216216216217,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,56,2,0,8,1,32142,1,54,0.1130498703911479,0,1.3862943611198906,0.0,1,1,0,0,3,0,0,0,0,1,0,0,0,6.0,0.0,0
217696,1.68,1,48,8,22,4,1,0.125,2,1,0,8.8,1,0.0,0,1,1,0.6931471805599453,2.2823823856765264,0.0,18,1,0,8,1,3535,0,8,0.1900129004515158,0,0.6931471805599453,2.2823823856765264,0,0,0,0,1,0,0,0,0,1,0,0,0,2.6666666666666665,0.04081632653061224,0
15571,13.53,1,82,13,22,4,1,0.12195121951219512,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,43,2,0,1,1,32142,1,17,0.1130498703911479,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,1,0,0,13.0,0.012048192771084338,0
226662,39.95,1,197,30,0,0,0,0.12690355329949238,2,1,0,1.7,1,1.7,1,1,1,0.6931471805599453,0.9932517730102833,0.9932517730102833,72,2,0,5,1,10480,0,29,0.06666793895557803,0,1.3862943611198906,1.9865035460205667,1,1,0,1,4,0,1,0,0,0,2,0,0,7.5,0.010101010101010102,0
278183,35.975,1,73,14,0,0,0,0.1232876712328767,3,12,1,11.0,1,0.0,0,3,12,2.5649493574615367,2.4849066497880004,0.0,328,3,1,5,1,32142,1,189,1.3565984446937749,3,7.694848072384611,7.4547199493640015,0,0,0,0,3,1,0,0,1,1,3,1,0,4.666666666666667,0.04054054054054054,0
157571,75.73,1,67,13,23,4,1,0.11940298507462686,2,1,0,4.0,1,0.0,0,2,1,0.6931471805599453,1.6094379124341003,0.0,10,1,0,6,1,32142,1,2,0.1130498703911479,0,0.6931471805599453,1.6094379124341003,0,0,0,0,1,0,0,0,0,1,2,0,0,6.5,0.029411764705882353,0
41524,3.38,1,33,5,0,0,0,0.3333333333333333,1,1,0,64.0,1,0.0,0,1,1,0.6931471805599453,4.174387269895637,0.0,1,1,0,9,1,17196,1,1,0.10484918326656789,0,0.6931471805599453,4.174387269895637,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6666666666666667,0.029411764705882353,0
62008,60.99,1,59,12,0,0,0,0.11864406779661017,2,6,1,0.0,0,0.0,0,2,6,1.9459101490553132,0.0,0.0,45,2,0,7,1,1451,0,0,0.9169036334913112,2,3.8918202981106265,0.0,1,1,0,0,3,1,0,0,1,1,2,1,0,12.0,0.03333333333333333,0
217566,38.69,1,75,16,22,4,1,0.13333333333333333,3,1,0,0.0,0,0.0,0,3,1,0.6931471805599453,0.0,0.0,32,1,0,7,1,32142,1,32,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,3,0,1,16.0,0.039473684210526314,0
157556,226.725,1,82,16,0,0,0,0.0975609756097561,4,1,0,3.0,1,0.0,0,4,1,0.6931471805599453,1.3862943611198906,0.0,108,2,0,4,1,32142,1,82,0.1130498703911479,0,1.3862943611198906,2.772588722239781,0,0,0,0,2,0,0,0,0,1,2,0,0,8.0,0.04819277108433735,0
182917,63.37,1,90,12,37,5,1,0.1111111111111111,4,1,0,1.6,1,48.0,1,3,1,0.6931471805599453,0.9555114450274363,3.8918202981106265,125,3,1,3,1,17196,1,107,0.10484918326656789,0,2.0794415416798357,2.866534335082309,0,0,0,0,3,0,0,0,0,1,4,1,0,4.0,0.04395604395604396,0
153252,9.59,1,42,8,22,4,1,0.11904761904761904,1,1,0,2.0,1,0.0,0,1,1,0.6931471805599453,1.0986122886681098,0.0,48,2,0,4,1,32142,1,28,0.1130498703911479,0,1.3862943611198906,2.1972245773362196,0,0,0,0,2,0,0,0,0,1,1,0,0,8.0,0.023255813953488372,0
269237,14.97,1,66,9,22,4,1,0.07575757575757576,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,9,1,0,9,1,32142,1,9,0.1130498703911479,0,0.6931471805599453,2.1972245773362196,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,0.014925373134328358,0
293385,5.13,1,54,8,23,4,1,0.1111111111111111,3,24,1,0.0,0,0.0,0,2,24,3.2188758248682006,0.0,0.0,445,3,1,4,1,32142,1,304,2.7131968893875498,3,9.656627474604601,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,4.0,0.05454545454545454,0
120083,16.13,1,77,14,22,4,1,0.16883116883116883,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,17,1,0,8,1,10480,0,10,0.06666793895557803,0,0.6931471805599453,2.1972245773362196,0,0,0,0,1,0,0,0,0,1,2,1,0,4.666666666666667,0.01282051282051282,0
63687,84.99,1,64,12,0,0,0,0.15625,1,1,0,5.0,1,5.0,1,1,1,0.6931471805599453,1.791759469228055,1.791759469228055,10,1,0,4,1,17196,1,10,0.10484918326656789,0,0.6931471805599453,1.791759469228055,1,1,0,0,2,0,0,0,0,1,1,0,0,12.0,0.015384615384615385,0
294998,3.49,1,158,24,23,4,1,0.13924050632911392,3,6,1,0.0,0,0.0,0,2,6,1.9459101490553132,0.0,0.0,191,3,1,6,1,10480,0,34,0.4000076337334682,3,5.8377304471659395,0.0,0,0,0,0,3,1,0,0,1,1,4,1,0,4.8,0.018867924528301886,1
264477,21.47,1,29,7,23,5,1,0.13793103448275862,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,30,1,0,4,1,32142,1,7,0.1130498703911479,0,0.6931471805599453,0.0,1,1,0,0,2,0,0,0,0,1,0,0,0,7.0,0.03333333333333333,0
169281,26.99,1,51,9,0,0,0,0.27450980392156865,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,8,1,0,2,1,32142,1,5,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,0.019230769230769232,0
13813,11.99,1,131,21,22,4,1,0.15267175572519084,2,1,0,4.1,1,0.0,0,1,1,0.6931471805599453,1.62924053973028,0.0,8,1,0,10,1,32142,1,7,0.1130498703911479,0,0.6931471805599453,1.62924053973028,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.015151515151515152,0
27416,28.71,1,41,8,24,4,1,0.12195121951219512,2,12,1,15.0,1,0.0,0,2,12,2.5649493574615367,2.772588722239781,0.0,58,2,0,5,1,32142,1,45,1.3565984446937749,2,5.1298987149230735,5.545177444479562,0,0,0,0,2,1,0,0,1,1,2,1,0,4.0,0.047619047619047616,0
73835,5.18,1,82,14,0,0,0,0.13414634146341464,2,6,1,0.0,0,147.0,1,2,6,1.9459101490553132,0.0,4.997212273764115,342,3,1,2,1,32142,1,200,0.6782992223468874,3,5.8377304471659395,0.0,0,0,0,0,3,1,0,0,1,1,2,1,0,4.666666666666667,0.024096385542168676,0
120054,5.29,1,103,16,0,0,0,0.1262135922330097,2,1,0,18.3,1,0.0,0,1,1,0.6931471805599453,2.9601050959108397,0.0,17,1,0,6,1,10480,0,14,0.06666793895557803,0,0.6931471805599453,2.9601050959108397,0,0,1,1,2,1,0,1,0,0,0,0,0,3.2,0.019230769230769232,0
261827,5.985,1,23,4,22,4,1,0.17391304347826086,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,45,2,0,3,1,3960,0,13,0.13869916990648312,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,2.0,0.0,0
172764,7.6,1,77,12,0,0,0,0.14285714285714285,1,1,0,11.0,1,0.0,0,1,1,0.6931471805599453,2.4849066497880004,0.0,28,1,0,7,1,17196,1,27,0.10484918326656789,0,0.6931471805599453,2.4849066497880004,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.01282051282051282,0
189427,21.27,1,116,16,23,4,1,0.1206896551724138,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,636,3,1,3,1,17196,1,268,0.10484918326656789,0,2.0794415416798357,0.0,1,1,0,0,4,0,0,0,0,1,1,0,0,3.2,0.008547008547008548,0
152463,42.78,1,57,10,22,4,1,0.15789473684210525,2,1,0,4.0,1,0.0,0,2,1,0.6931471805599453,1.6094379124341003,0.0,8,1,0,4,1,17196,1,4,0.10484918326656789,0,0.6931471805599453,1.6094379124341003,0,0,0,0,1,0,0,0,0,1,4,1,0,5.0,0.034482758620689655,0
39783,4.215,1,48,9,0,0,0,0.14583333333333334,2,6,1,0.0,0,0.0,0,2,6,1.9459101490553132,0.0,0.0,55,2,0,5,1,17196,1,11,0.6290950995994073,2,3.8918202981106265,0.0,0,0,0,0,2,1,0,0,1,1,5,1,0,4.5,0.04081632653061224,0
217358,4.79,1,35,6,23,4,1,0.14285714285714285,1,1,0,14.0,1,0.0,0,1,1,0.6931471805599453,2.70805020110221,0.0,2,1,0,5,1,32142,1,2,0.1130498703911479,0,0.6931471805599453,2.70805020110221,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.027777777777777776,0
138567,8.99,1,52,8,23,4,1,0.15384615384615385,3,1,0,1.62,1,0.0,0,2,1,0.6931471805599453,0.9631743177730056,0.0,125,3,1,3,1,17196,1,107,0.10484918326656789,0,2.0794415416798357,2.8895229533190165,0,0,0,0,3,0,0,0,1,1,1,0,0,2.0,0.05660377358490566,0
211400,66.49,1,90,16,23,5,1,0.1111111111111111,2,6,1,0.0,0,10.0,1,2,6,1.9459101490553132,0.0,2.3978952727983707,199,3,1,7,1,3960,0,31,0.8321950194388988,3,5.8377304471659395,0.0,0,0,0,0,3,1,0,0,1,1,3,1,1,16.0,0.02197802197802198,0
68298,66.18,1,190,30,0,0,0,0.14210526315789473,3,8,1,4.5,1,0.0,0,2,8,2.1972245773362196,1.7047480922384253,0.0,15,1,0,4,1,10480,0,7,0.5333435116446242,1,2.1972245773362196,1.7047480922384253,1,1,0,0,2,1,0,0,1,1,3,0,1,3.0,0.015706806282722512,1
64858,19.99,1,160,29,23,4,1,0.13125,1,1,0,26.0,1,0.0,0,1,1,0.6931471805599453,3.295836866004329,0.0,4,1,0,10,1,10480,0,3,0.06666793895557803,0,0.6931471805599453,3.295836866004329,1,1,1,0,2,1,0,1,0,0,0,0,0,29.0,0.006211180124223602,1
46362,35.735,1,45,11,0,0,0,0.17777777777777778,2,1,0,85.0,1,0.0,0,2,1,0.6931471805599453,4.454347296253507,0.0,37,1,0,4,1,32142,1,25,0.1130498703911479,0,0.6931471805599453,4.454347296253507,0,0,0,0,1,0,0,0,0,1,1,0,0,11.0,0.043478260869565216,0
261482,4.99,1,185,29,0,0,0,0.12432432432432433,2,1,0,4.25,1,0.0,0,1,1,0.6931471805599453,1.6582280766035324,0.0,64,2,0,6,1,10480,0,35,0.06666793895557803,0,1.3862943611198906,3.316456153207065,0,0,0,0,2,0,0,0,1,1,3,1,1,2.9,0.010752688172043012,1
145773,46.8,1,60,12,23,4,1,0.13333333333333333,3,3,1,0.0,0,0.0,0,3,3,1.3862943611198906,0.0,0.0,190,3,1,5,1,17196,1,38,0.3145475497997037,3,4.1588830833596715,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,6.0,0.04918032786885246,0
212760,34.88,1,105,14,22,4,1,0.11428571428571428,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,25,1,0,7,1,10480,0,4,0.06666793895557803,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,2,1,0,2.8,0.018867924528301886,0
80405,60.5,1,45,7,0,0,0,0.13333333333333333,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,174,3,1,8,1,32142,1,128,0.1130498703911479,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,1,0,0,7.0,0.021739130434782608,0
113639,5.98,1,63,10,0,0,0,0.1746031746031746,2,1,0,26.7,1,0.0,0,1,1,0.6931471805599453,3.3214324131932926,0.0,79,2,0,4,1,10480,0,74,0.06666793895557803,0,1.3862943611198906,6.642864826386585,0,0,0,0,2,0,0,0,0,1,0,0,0,3.3333333333333335,0.03125,0
82276,4.09,1,65,13,24,4,1,0.1076923076923077,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,153,3,1,9,1,17196,1,151,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,2,0,0,13.0,0.030303030303030304,0
104480,19.65,1,68,11,0,0,0,0.1323529411764706,4,6,1,0.0,0,0.0,0,3,6,1.9459101490553132,0.0,0.0,66,2,0,3,1,32142,1,39,0.6782992223468874,2,3.8918202981106265,0.0,0,0,0,0,2,1,0,0,1,1,3,1,0,5.5,0.057971014492753624,0
285338,6.095000000000001,1,72,12,0,0,0,0.19444444444444445,3,6,1,1.5,1,0.0,0,2,6,1.9459101490553132,0.9162907318741551,0.0,197,3,1,5,1,10480,0,77,0.4000076337334682,3,5.8377304471659395,2.7488721956224653,0,0,0,0,3,1,0,0,1,1,2,1,0,4.0,0.0410958904109589,0
231772,79.85,1,98,14,23,4,1,0.12244897959183673,2,1,0,5.0,1,5.0,1,2,1,0.6931471805599453,1.791759469228055,1.791759469228055,5,1,0,4,1,17196,1,5,0.10484918326656789,0,0.6931471805599453,1.791759469228055,0,0,0,0,1,0,0,0,0,1,0,0,0,4.666666666666667,0.020202020202020204,0
86289,1.39,1,59,11,0,0,0,0.11864406779661017,3,4,1,4.3,1,0.0,0,2,4,1.6094379124341003,1.667706820558076,0.0,170,3,1,5,1,3535,0,58,0.7600516018060632,3,4.828313737302301,5.003120461674229,0,0,0,0,3,1,0,0,1,1,2,1,0,11.0,0.05,0
91486,13.48,1,89,12,0,0,0,0.23595505617977527,2,1,0,5.26,1,0.0,0,1,1,0.6931471805599453,1.8341801851120072,0.0,145,3,1,11,1,32142,1,85,0.1130498703911479,0,2.0794415416798357,5.502540555336021,0,0,0,0,3,0,0,0,0,1,0,0,0,12.0,0.022222222222222223,0
210476,19.99,1,141,19,23,4,1,0.1347517730496454,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,42,2,0,9,1,10480,0,13,0.06666793895557803,0,1.3862943611198906,0.0,1,1,0,0,3,0,0,0,0,1,1,0,0,2.7142857142857144,0.007042253521126761,1
239909,2.69,1,130,25,24,5,1,0.15384615384615385,2,12,1,0.0,0,16.0,1,2,12,2.5649493574615367,0.0,2.833213344056216,2,1,0,5,1,17196,1,2,1.2581901991988147,1,2.5649493574615367,0.0,1,1,0,0,2,1,0,0,1,1,6,1,0,5.0,0.015267175572519083,0
